;id_sinistro;Data do Sinistro;Dia do Sinistro;Mes do Sinistro;Ano do Sinistro;Ano/Mes do Sinistro;latitude;longitude;Hora do Sinistro;Municipio;Regiao Administrativa;Logradouro;Numero/KM;Pedestre envolvido;Automovel envolvido;Bicicleta envolvida;Caminhao envolvido;Motocicleta envolvida;Onibus envolvido;Outros veiculos envolvidos;Veiculo envolvido nao disponivel;Atropelamento;Capotamento;Choque;Colisao frontal;Colisao lateral;Colisao transversal;Colisao traseira;Outras colisoes;Engavetamento;Tombamento;Outros sinistros;Tipo de registro
754612;PM-3392-6-2019-4-10;2019-04-10 00:00:00;10;4;2019;2019/04;-22,17974349;-49,96164597;07:51:00;MARILIA;Marilia;RUA LUPERCIO;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
754615;PM-19521-6-2019-3-3;2019-03-03 00:00:00;3;3;2019;2019/03;-22,2411873;-49,92241914;19:12:00;MARILIA;Marilia;RUA CAPITAO ALBERTO MENDES JUNIOR;1000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
754643;PM-8330-6-2019-11-8;2019-11-08 00:00:00;8;11;2019;2019/11;-22,1690973;-49,9852308;12:49:00;MARILIA;Marilia;AVENIDA REPUBLICA;7220;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
754811;PM-13818-6-2022-9-4;2022-09-04 00:00:00;4;9;2022;2022/09;-22,20680133;-49,93607213;16:07:00;MARILIA;Marilia;RUA ANDRADE NEVES;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
754821;PM-16972-6-2020-11-14;2020-11-14 00:00:00;14;11;2020;2020/11;-22,15856037;-49,96715055;17:54:00;MARILIA;Marilia;RUA BENTO DE ABREU FILHO;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
754866;PM-8333-6-2022-7-23;2022-07-23 00:00:00;23;7;2022;2022/07;-22,24953456;-49,93340883;07:54:00;MARILIA;Marilia;AVENIDA JOAO RAMALHO;2500;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
754918;PM-11158-6-2021-5-26;2021-05-26 00:00:00;26;5;2021;2021/05;-22,2184963;-49,94402739;18:04:00;MARILIA;Marilia;AVENIDA NELSOM SPIELMAN;67;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
755170;PM-4280-6-2023-12-28;2023-12-28 00:00:00;28;12;2023;2023/12;-22,22065933;-49,94050666;08:12:00;MARILIA;Marilia;AVENIDA PEDRO DE TOLEDO;10;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
755181;PM-7071-6-2020-1-21;2020-01-21 00:00:00;21;1;2020;2020/01;-22,21091974;-49,95233337;13:02:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;300;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
755221;PM-14407-6-2019-12-11;2019-12-11 00:00:00;11;12;2019;2019/12;-22,21968672;-49,94859772;20:10:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;1359;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
755336;PM-17844-6-2019-12-6;2019-12-06 00:00:00;6;12;2019;2019/12;-22,21047135;-49,94783878;22:21:00;MARILIA;Marilia;PASTOR DARCI DA SILVA LIMA;629;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
755545;PM-14285-6-2024-5-11;2024-05-11 00:00:00;11;5;2024;2024/05;-22,16714466;-49,94657473;16:30:00;MARILIA;Marilia;RUA ANTONIA FERNANDES RAMOS;95;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
755700;PM-11677-6-2024-6-27;2024-06-27 00:00:00;27;6;2024;2024/06;-22,23684208;-49,97871325;14:05:00;MARILIA;Marilia;AVENIDA MARIA FERNANDES CAVALARE;3550;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
755745;PM-10589-6-2023-11-4;2023-11-04 00:00:00;4;11;2023;2023/11;-22,21853506;-49,95416052;10:18:00;MARILIA;Marilia;RUA PRUDENTE DE MORAIS;528;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
756151;PM-5696-6-2024-3-29;2024-03-29 00:00:00;29;3;2024;2024/03;-22,21850767;-49,98150347;06:43:22;MARILIA;Marilia;RUA SETE;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
756159;PM-5845-6-2019-10-29;2019-10-29 00:00:00;29;10;2019;2019/10;-22,19621352;-49,959773;11:01:13;MARILIA;Marilia;RUA SAO BENTO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
756215;PM-11644-6-2019-6-12;2019-06-12 00:00:00;12;6;2019;2019/06;-22,21476207;-49,94975643;17:43:52;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;800;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
756283;PM-20609-6-2019-2-9;2019-02-09 00:00:00;9;2;2019;2019/02;-22,17730587;-49,96871847;20:05:00;MARILIA;Marilia;RUA BENEDITO ALVES DELFINO;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
756315;PM-3273-6-2022-3-14;2022-03-14 00:00:00;14;3;2022;2022/03;-22,33010698;-50,11681138;05:23:00;MARILIA;Marilia;RODOVIA SP 333;356;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
756400;PM-3509-6-2019-11-10;2019-11-10 00:00:00;10;11;2019;2019/11;-22,21850767;-49,98150347;01:49:00;MARILIA;Marilia;AV HIGINO MUZZY FILHO;417;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
756614;PM-6404-6-2020-10-13;2020-10-13 00:00:00;13;10;2020;2020/10;-22,22870202;-49,95490965;11:39:00;MARILIA;Marilia;RUA CAROLINA MORAES ALMEIDA;128;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
756856;PM-18239-6-2019-5-26;2019-05-26 00:00:00;26;5;2019;2019/05;-22,2205518;-49,94103523;19:03:00;MARILIA;Marilia;AVENIDA DAS ESMERALDAS;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
756886;PM-20825-6-2020-5-30;2020-05-30 00:00:00;30;5;2020;2020/05;-22,22252066;-49,97069485;20:35:00;MARILIA;Marilia;RUA AMADOR BUENO;820;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
756900;PM-4767-6-2023-6-21;2023-06-21 00:00:00;21;6;2023;2023/06;-22,22610119;-49,96326284;08:34:00;MARILIA;Marilia;AVENIDA SAUDADE;530;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
756954;PM-8870-6-2019-1-17;2019-01-17 00:00:00;17;1;2019;2019/01;-22,25936914;-49,93378702;13:56:00;MARILIA;Marilia;RUA TENENTE DORACI MARQUES;632;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
756994;PM-4840-6-2019-3-13;2019-03-13 00:00:00;13;3;2019;2019/03;-22,22642423;-49,93046836;09:01:00;MARILIA;Marilia;AVENIDA DAS ESMERALDAS;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
757005;PM-20040-6-2019-12-22;2019-12-22 00:00:00;22;12;2019;2019/12;-22,19537619;-49,96252341;19:43:00;MARILIA;Marilia;AVENIDA SANTO ANTONIO;3946;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
757100;PM-26281-6-2024-3-17;2024-03-17 00:00:00;17;3;2024;2024/03;-22,234715;-49,918804;22:00:00;MARILIA;Marilia;RODOVIA TRANSBRASILIANA;325;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757109;PM-4889-6-2021-6-2;2021-06-02 00:00:00;2;6;2021;2021/06;-22,21887295;-49,94927876;10:01:00;MARILIA;Marilia;RUA QUATRO DE ABRIL;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757293;PM-13273-6-2022-5-25;2022-05-25 00:00:00;25;5;2022;2022/05;-22,24515607;-49,92857887;19:07:00;MARILIA;Marilia;AVENIDA JOAO RAMALHO;1809;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757319;PM-7459-6-2019-2-23;2019-02-23 00:00:00;23;2;2019;2019/02;-22,2283392;-49,93598065;07:45:00;MARILIA;Marilia;RUA ORLANDO RIGUETE;532;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
757401;PM-5504-6-2019-12-11;2019-12-11 00:00:00;11;12;2019;2019/12;-22,21351689;-49,95860069;10:04:00;MARILIA;Marilia;RUA RODRIGUES ALVES;1259;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
757492;PM-18653-6-2023-4-15;2023-04-15 00:00:00;15;4;2023;2023/04;-22,22859897;-49,96557095;19:33:00;MARILIA;Marilia;RUA AMADOR BUENO;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757528;PM-8573-6-2023-1-17;2023-01-17 00:00:00;17;1;2023;2023/01;-22,24801168;-49,93601505;13:57:00;MARILIA;Marilia;RUA CORONEL MOREIRA CESAR;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757549;PM-11812-6-2023-5-15;2023-05-15 00:00:00;15;5;2023;2023/05;-22,16717734;-49,95985053;16:23:00;MARILIA;Marilia;RUA BENEDITO ALVES DELFINO;1433;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757734;PM-25485-6-2019-3-9;2019-03-09 00:00:00;9;3;2019;2019/03;-22,2257935;-49,93522846;23:27:00;MARILIA;Marilia;AVENIDA TIRADENTES X AV NELSON SEVERINO ZAMBOM;1156;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL
757814;PM-9621-6-2022-7-30;2022-07-30 00:00:00;30;7;2022;2022/07;-22,21561804;-49,95259359;11:03:00;MARILIA;Marilia;RUA QUINZE DE NOVEMBRO;940;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
757854;PM-3592-6-2023-4-14;2023-04-14 00:00:00;14;4;2023;2023/04;-22,22344066;-49,95163116;06:30:00;MARILIA;Marilia;AVENIDA SANTO ANTONIO;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757857;PM-48-6-2024-1-10;2024-01-10 00:00:00;10;1;2024;2024/01;-22,1623383;-50,018515;23:58:00;MARILIA;Marilia;RUA LUIS TANNURI;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
757878;PM-3354-6-2021-10-26;2021-10-26 00:00:00;26;10;2021;2021/10;-22,24531404;-49,93618289;07:59:00;MARILIA;Marilia;AVENIDA TOME DE SOUZA;650;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
757903;PM-6532-6-2019-12-13;2019-12-13 00:00:00;13;12;2019;2019/12;-22,20963561;-49,95594306;08:18:00;MARILIA;Marilia;RUA DOUTOR JOAQUIM DE ABREU SAMPAIO VIDAL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
757936;PM-16461-6-2023-9-30;2023-09-30 00:00:00;30;9;2023;2023/09;-22,2465866;-49,9274756;18:38:00;MARILIA;Marilia;AVENIDA MEM DE SA;100;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
758254;PM-14805-6-2024-6-3;2024-06-03 00:00:00;3;6;2024;2024/06;-22,2021772;-49,9642703;22:35:00;MARILIA;Marilia;SP294;447;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
758468;PM-25221-6-2021-9-19;2021-09-19 00:00:00;19;9;2021;2021/09;-22,20711722;-49,94325431;20:24:00;MARILIA;Marilia;AVENIDA SALGADO FILHO;74;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
758519;PM-13865-6-2023-12-9;2023-12-09 00:00:00;9;12;2023;2023/12;-22,184692;-49,973316;16:31:00;MARILIA;Marilia;VILLA FLORA II  AQUARIUS  ROD DONA LEONOR MENDE;12;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
758558;PM-16263-6-2024-1-19;2024-01-19 00:00:00;19;1;2024;2024/01;-22,2082427;-49,9376098;20:21:00;MARILIA;Marilia;RUA SANTA HELENA;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
758643;PM-3163-6-2020-9-30;2020-09-30 00:00:00;30;9;2020;2020/09;-22,22147787;-49,94828663;07:05:00;MARILIA;Marilia;RUA CORONEL JOSE BRAS X RUA AYMORES;10;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;SINISTRO NAO FATAL
758647;PM-27596-6-2020-7-12;2020-07-12 00:00:00;12;7;2020;2020/07;-22,22119993;-49,950427;21:10:28;MARILIA;Marilia;AVENIDA RIO BRANCO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
758652;PM-7889-6-2022-7-1;2022-07-01 00:00:00;1;7;2022;2022/07;-22,17244597;-49,95292624;11:08:54;MARILIA;Marilia;BR 153;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
758923;PM-21988-6-2021-3-6;2021-03-06 00:00:00;6;3;2021;2021/03;-22,23182845;-49,9232725;21:34:47;MARILIA;Marilia;RODOVIA SP 294;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
759195;PM-5975-6-2023-5-23;2023-05-23 00:00:00;23;5;2023;2023/05;-22,17244597;-49,95292624;10:52:00;MARILIA;Marilia;NA FRENTE DA MARILAN// NA SAIDA 447;100;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
759392;PM-17865-6-2019-4-22;2019-04-22 00:00:00;22;4;2019;2019/04;-22,2467953;-49,9301715;21:56:00;MARILIA;Marilia;AVENIDA JOAO RAMALHO;2053;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
759411;PM-5428-6-2024-6-19;2024-06-19 00:00:00;19;6;2024;2024/06;-22,19126227;-49,95998928;09:20:00;MARILIA;Marilia;AVENIDA SANCHES CIBANTOS;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
759485;PM-27260-6-2023-6-10;2023-06-10 00:00:00;10;6;2023;2023/06;-22,15893987;-49,96099408;23:05:00;MARILIA;Marilia;AVENIDA ANTONIETA ALTENFELDER;2059;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
759518;PM-7140-6-2023-6-15;2023-06-15 00:00:00;15;6;2023;2023/06;-22,21768362;-49,958054;12:03:00;MARILIA;Marilia;RUA COROADOS;631;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
759545;PM-2535-6-2021-10-20;2021-10-20 00:00:00;20;10;2021;2021/10;-22,20604378;-49,93694331;07:20:00;MARILIA;Marilia;RUA SANTA HELENA;415;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
759572;PM-6420-6-2020-5-7;2020-05-07 00:00:00;7;5;2020;2020/05;-22,21764811;-49,95146475;13:24:00;MARILIA;Marilia;RUA PRUDENTE DE MORAIS;235;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
759591;PM-18806-6-2021-12-2;2021-12-02 00:00:00;2;12;2021;2021/12;-22,22866924;-49,95834871;23:09:00;MARILIA;Marilia;RODOVIA SP 294;450;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
759838;PM-7125-6-2019-12-23;2019-12-23 00:00:00;23;12;2019;2019/12;-22,2062653;-49,95834251;09:59:00;MARILIA;Marilia;AV SANTO ANTONIO X AV EUCLIDES DA CUNHA;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
759861;PM-5915-6-2024-1-29;2024-01-29 00:00:00;29;1;2024;2024/01;-22,22225408;-49,94810806;09:15:00;MARILIA;Marilia;RUA SETE DE SETEMBRO;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
759892;PM-23025-6-2023-9-2;2023-09-02 00:00:00;2;9;2023;2023/09;-22,19705801;-49,9596392;21:01:00;MARILIA;Marilia;RUA SAO JOSE;69;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
760181;PM-10559-6-2019-5-2;2019-05-02 00:00:00;2;5;2019;2019/05;-22,23249;-49,9036255;15:04:00;MARILIA;Marilia;RUA ANTONIO CORREDATO;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
760244;PM-11990-6-2019-5-3;2019-05-03 00:00:00;3;5;2019;2019/05;-22,24738227;-49,93081939;17:09:47;MARILIA;Marilia;AVENIDA JOAO RAMALHO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
760369;PM-6096-6-2024-2-8;2024-02-08 00:00:00;8;2;2024;2024/02;-22,2234565;-49,9604631;10:15:00;MARILIA;Marilia;RUA AIMORES;100;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
760415;PM-9846-6-2022-3-31;2022-03-31 00:00:00;31;3;2022;2022/03;-22,21992009;-49,94850437;15:14:25;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;1385;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
760438;PM-24198-6-2021-12-24;2021-12-24 00:00:00;24;12;2021;2021/12;-22,16242181;-49,99487397;20:53:13;MARILIA;Marilia;ROTATORIA RODOVIA COMANDANTE JOAO RIBEIRO DE BARRO;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
761341;PM-4745-6-2020-7-17;2020-07-17 00:00:00;17;7;2020;2020/07;-22,22312441;-49,96350008;09:44:00;MARILIA;Marilia;RUA DOS GERÂNIOS;135;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
761432;PM-17187-6-2021-12-4;2021-12-04 00:00:00;4;12;2021;2021/12;-22,2142284;-49,9495986;17:36:00;MARILIA;Marilia;AVENIDA SAMPAIO VIDAL;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
761537;PM-15351-6-2019-3-6;2019-03-06 00:00:00;6;3;2019;2019/03;-22,21860973;-49,95145315;19:22:00;MARILIA;Marilia;RUA NOVE DE JULHO;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;SINISTRO NAO FATAL
761579;PM-13368-6-2023-2-26;2023-02-26 00:00:00;26;2;2023;2023/02;-22,21952719;-49,94376266;12:55:00;MARILIA;Marilia;AVENIDA TIRADENTES;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
761652;PM-3965-6-2023-8-10;2023-08-10 00:00:00;10;8;2023;2023/08;-22,22770064;-49,90267782;08:09:00;MARILIA;Marilia;ACESSO RODOVIA COMANDANTE JOAO RIBEIRO DE BARROS S;449;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;SINISTRO NAO FATAL
761706;PM-9200-6-2019-8-24;2019-08-24 00:00:00;24;8;2019;2019/08;-22,16197712;-49,95545079;11:18:00;MARILIA;Marilia;RUA BENEDITO ALVES DELFINO;2160;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
761753;PM-1622-6-2019-7-27;2019-07-27 00:00:00;27;7;2019;2019/07;-22,16716856;-49,98892875;00:56:21;MARILIA;Marilia;RODOVIA SP 294;461;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
761792;PM-8327-6-2023-11-8;2023-11-08 00:00:00;8;11;2023;2023/11;-22,1873819;-49,9686116;10:52:00;MARILIA;Marilia;RODOVIA JOAO RIBEIRO DE BARROS;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
761974;PM-27227-6-2020-8-29;2020-08-29 00:00:00;29;8;2020;2020/08;-22,15877081;-49,96128067;23:03:14;MARILIA;Marilia;AVENIDA GUIOMAR NOVAES;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
762352;PM-11440-6-2021-2-9;2021-02-09 00:00:00;9;2;2021;2021/02;-22,17592927;-49,96969946;18:30:00;MARILIA;Marilia;AVENIDA EUGENIO CONEGLIAN;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
762406;PM-13958-6-2021-8-25;2021-08-25 00:00:00;25;8;2021;2021/08;-22,21850767;-49,98150347;19:01:49;MARILIA;Marilia;ERMES DA FONSECA;851;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
762491;PM-11801-6-2023-7-22;2023-07-22 00:00:00;22;7;2023;2023/07;-22,21608438;-49,95555398;11:54:00;MARILIA;Marilia;RUA LIMA E COSTA;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
762528;PM-5496-6-2022-5-3;2022-05-03 00:00:00;3;5;2022;2022/05;-22,21877625;-49,94880497;10:56:00;MARILIA;Marilia;VIA EXPRESSA;1256;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
762548;PM-11340-6-2019-3-12;2019-03-12 00:00:00;12;3;2019;2019/03;-22,20747535;-49,95034906;16:36:00;MARILIA;Marilia;AVENIDA REPUBLICA;1418;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
762551;PM-801-6-2021-1-13;2021-01-13 00:00:00;13;1;2021;2021/01;-22,23213104;-49,93355068;00:43:03;MARILIA;Marilia;RUA ALCIDES NUNES;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
763023;PM-11314-6-2021-6-2;2021-06-02 00:00:00;2;6;2021;2021/06;-22,20316239;-49,93971859;17:26:00;MARILIA;Marilia;RUA RIACHUELO;139;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
763122;PM-6482-6-2023-5-8;2023-05-08 00:00:00;8;5;2023;2023/05;-22,20422166;-49,9610016;09:50:00;MARILIA;Marilia;RUA OLAVO BILAC;468;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
763123;PM-19769-6-2023-9-15;2023-09-15 00:00:00;15;9;2023;2023/09;-22,180656;-49,969765;23:22:00;MARILIA;Marilia;ATACADAO  MARILIA  R LUIS GABALDI FILHO, 50;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;SINISTRO NAO FATAL
763592;PM-4193-6-2019-7-25;2019-07-25 00:00:00;25;7;2019;2019/07;-22,2526053;-49,94021158;08:41:00;MARILIA;Marilia;RUA GERALDO CABRAL;135;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
763728;PM-3155-6-2022-11-26;2022-11-26 00:00:00;26;11;2022;2022/11;-22,21435067;-49,94086956;03:49:00;MARILIA;Marilia;RUA AMAZONAS;630;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
763779;PM-14873-6-2024-5-17;2024-05-17 00:00:00;17;5;2024;2024/05;-22,22225408;-49,94810806;20:01:00;MARILIA;Marilia;RUA SETE DE SETEMBRO;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
763853;PM-25414-6-2019-4-28;2019-04-28 00:00:00;28;4;2019;2019/04;-22,22961802;-49,93109823;23:55:00;MARILIA;Marilia;AVENIDA JESUS MONTOLAR;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;SINISTRO NAO FATAL
763968;PM-11062-6-2022-12-21;2022-12-21 00:00:00;21;12;2022;2022/12;-22,22073836;-49,94487275;17:21:00;MARILIA;Marilia;RUA ALVARES CABRAL;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
764219;PM-16344-6-2022-7-8;2022-07-08 00:00:00;8;7;2022;2022/07;-22,23066;-49,933082;18:18:00;MARILIA;Marilia;RODOVIA SP 294;447;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;SINISTRO NAO FATAL
764402;PM-10999-6-2024-1-11;2024-01-11 00:00:00;11;1;2024;2024/01;-22,21764462;-49,94788638;16:18:00;MARILIA;Marilia;RUA NOVE DE JULHO;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
764508;PM-25516-6-2021-10-9;2021-10-09 00:00:00;9;10;2021;2021/10;-22,22180264;-49,95228096;23:26:00;MARILIA;Marilia;AVENIDA RIO BRANCO;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
764605;PM-14050-6-2021-12-16;2021-12-16 00:00:00;16;12;2021;2021/12;-22,22833879;-49,93112874;19:10:07;MARILIA;Marilia;RUA DAS ROSEIRAS;195;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;NOTIFICACAO
764619;PM-10534-6-2020-6-23;2020-06-23 00:00:00;23;6;2020;2020/06;-22,19514842;-49,93388838;18:11:00;MARILIA;Marilia;RUA SANTA HELENA;1661;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SINISTRO NAO FATAL
764707;PM-7108-6-2020-11-9;2020-11-09 00:00:00;9;11;2020;2020/11;-22,22453239;-49,96795671;10:20:00;MARILIA;Marilia;RODOVIA SP 294;453;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;SINISTRO NAO FATAL
